买家会员名,宝贝ID,推荐指数
tb_9407268,546243180299,3.491707209199469
tb_9407268,42577833473,3.382825630252101
tb_9407268,550715341924,3.166348357524828
tb_9407268,547572252871,2.7118029029793735
tb_9407268,542939108885,2.700311585308281
tb_9407268,538658337414,2.689075630252101
tb_9407268,35798985871,2.600847961302687
tb_9407268,36286235128,2.1538744821236766
tb_9407268,530810980941,1.896446718817841
tbchen1418,544016559367,2.1581018518518515
tbchen1418,537396783238,1.9455194063926942
tbchen1418,544115359956,1.8300595238095236
tbchen1418,546275765548,0.86625
tbchen1418,550715341924,0.7835227272727272
tbchen1418,527419046969,0.6438568376068374
tbchen1418,536083448292,0.6171743697478991
tbchen1418,521019257989,0.5658653846153845
tbchen1418,42646163798,0.4690406976744186
tbchen1418,547794157516,0.41054447852760734
tbwangzhaodi,39539028043,3.008030327064698
tbwangzhaodi,42577833473,2.216477272727273
tbwangzhaodi,548547222435,2.1842657342657343
tbwangzhaodi,544115759872,1.9488176526668775
tbwangzhaodi,548998614714,1.8989648964896488
tbwangzhaodi,536083448292,1.8336516424751719
tbwangzhaodi,549736062191,1.7683870967741937
tbwangzhaodi,539410602755,1.6765734265734265
tbwangzhaodi,550659216693,1.5227272727272727
tbwangzhaodi,549378588703,1.5192608831819605
tb大宇zzy,537396783238,3.46434229269007
tb大宇zzy,544768785584,2.6830274317519214
tb大宇zzy,531877266868,2.439617211608474
tb大宇zzy,527419046969,2.1626797239042137
tb大宇zzy,545957998521,2.146899458157736
tb大宇zzy,540407272609,2.14262856126939
tb大宇zzy,521019257989,2.133787570045848
tb大宇zzy,531846025844,2.0921536316389906
tb大宇zzy,545538490326,2.09092095390337
tb大宇zzy,45404080098,2.0667395529640427
tb绽放人生,39539028043,4.399704171849262
tb绽放人生,544115759872,2.9107251147881836
tb绽放人生,546243180299,2.7971643546545524
tb绽放人生,541851060973,2.385556068297185
tb绽放人生,36416065395,2.3651015228426395
tb绽放人生,36351422002,2.3593322920734088
tb绽放人生,551675713112,2.3401015228426396
tb绽放人生,550977477078,2.3401015228426396
tb绽放人生,36421128017,2.3401015228426396
tb绽放人生,42577833473,2.212869601587368
tc04284524,549736062191,2.0661538461538465
tc04284524,544768785584,1.7041083916083917
tc04284524,529338111966,1.5290806754221389
tc04284524,527475911875,1.1500754147812973
tc04284524,35722333869,1.0604395604395604
tc04284524,530449665002,1.0554561717352415
tc04284524,545516801138,1.0051282051282053
tc04284524,546104970758,0.9825174825174827
tc04284524,544066720474,0.9604395604395606
tc04284524,36266985550,0.9514170040485832
tfbsusu,544115759872,2.419017905588714
tfbsusu,540662291619,1.6231884057971016
tfbsusu,528705813655,1.4545454545454546
tfbsusu,528153854399,1.411764705882353
tfbsusu,547572252871,1.2200956937799043
tfbsusu,538658337414,1.1973684210526316
tfbsusu,528725788435,1.1973684210526316
tfbsusu,528726320954,1.1973684210526316
tfbsusu,45404080098,1.1732905982905983
tfbsusu,545538490326,1.148372700096838
thf12354,549736062191,2.0057142857142862
thf12354,549378588703,1.7565880721220528
thf12354,541254875522,1.7192307692307691
thf12354,42577833473,1.64375
thf12354,35753244214,1.4732142857142858
thf12354,529338111966,1.4686411149825784
thf12354,35798985871,1.3909774436090228
thf12354,44928090920,1.2673652694610777
thf12354,528705813655,1.2402597402597404
thf12354,545959606207,1.1823853211009174
thzxwy,537180206236,2.4601919819311124
thzxwy,36286235128,2.443366539382957
thzxwy,531877266868,2.2983642808363953
thzxwy,544115759872,2.1571333555038246
thzxwy,521019257989,1.9925346392737697
thzxwy,539410602755,1.8867654085045389
thzxwy,544768785584,1.7934384164222874
thzxwy,530710879153,1.7699562916954221
thzxwy,531379484499,1.768633540372671
thzxwy,36416065395,1.757919254658385
tiancaixiaoqi,39539028043,2.925944117581844
tiancaixiaoqi,538585695146,2.2222222222222223
tiancaixiaoqi,549736062191,2.020993378214485
tiancaixiaoqi,522078457232,1.8636363636363635
tiancaixiaoqi,545940561990,1.7629368866323907
tiancaixiaoqi,549378588703,1.7565880721220528
tiancaixiaoqi,529338111966,1.7393701930931256
tiancaixiaoqi,549882564050,1.7037857430527588
tiancaixiaoqi,541254875522,1.7025641025641025
tiancaixiaoqi,546243180299,1.6657734742712627
tianning405104989,549882564050,4.703785743052759
tianning405104989,45404080098,3.6762216404886563
tianning405104989,42646163798,3.5973456714964085
tianning405104989,37941111428,3.560382788391526
tianning405104989,522151739462,3.482174021441037
tianning405104989,546928423058,3.461582000849017
tianning405104989,36500131840,3.4586513593641586
tianning405104989,522191965500,3.4345549738219896
tianning405104989,35721027449,0.0
tianning405104989,544099790786,0.0
tiantian5508,546275765548,1.52
tiantian5508,40400203213,1.2908823529411764
tiantian5508,537166359199,1.1028571428571428
tiantian5508,550966828606,1.0034782608695652
tiantian5508,544106282196,0.96
tiantian5508,549698359290,0.96
tiantian5508,537829232054,0.96
tiantian5508,540524795725,0.96
tiantian5508,551135995408,0.96
tiantian5508,541012296041,0.0
tianxiaomei1288,40400203213,4.669343891402715
tianxiaomei1288,529100790989,4.424175824175824
tianxiaomei1288,550659732532,4.352954292084727
tianxiaomei1288,551081926272,4.338461538461538
tianxiaomei1288,538658337414,4.338461538461538
tianxiaomei1288,550367550663,4.338461538461538
tianxiaomei1288,546783957758,4.338461538461538
tianxiaomei1288,551053390911,4.338461538461538
tianxiaomei1288,551065941768,4.338461538461537
tianxiaomei1288,541256147554,4.338461538461537
tianyang0324,544115759872,1.770036581310276
tianyang0324,549736062191,1.7683870967741937
tianyang0324,549378588703,1.5192608831819605
tianyang0324,539677826038,1.4270561509378976
tianyang0324,550715341924,1.3878418329637843
tianyang0324,541254875522,1.3176178660049627
tianyang0324,35753244214,1.2358870967741935
tianyang0324,527397362582,1.1904761904761905
tianyang0324,35722000205,1.166034155597723
tianyang0324,35877393642,1.045496923363789
tianzhiwish,39539028043,2.849076333217149
tianzhiwish,538540548218,2.296536796536796
tianzhiwish,37466992184,2.2727272727272725
tianzhiwish,543618945546,2.2727272727272725
tianzhiwish,538585695146,2.174603174603175
tianzhiwish,549736062191,2.0057142857142862
tianzhiwish,531846025844,1.9981449858277938
tianzhiwish,36286235128,1.8373202760957865
tianzhiwish,546243180299,1.7955393803658082
tianzhiwish,549378588703,1.7565880721220528
tiff1211,36286235128,2.163816002591513
tiff1211,39375321605,1.0237726098191215
tiff1211,547389639874,1.0121447028423773
tiff1211,538535227251,1.008888888888889
tiff1211,547380519834,1.00359477124183
tiff1211,542939108885,1.0001248439450687
tiff1211,536125595091,0.9962962962962962
tiff1211,542978775847,0.9888888888888889
tiff1211,537219457175,0.9888888888888889
tiff1211,544106286825,0.0
tina小公主,521826021046,1.1
tina小公主,540524795725,1.0
tina小公主,544017279596,0.0
tina小公主,544114247390,0.0
tina小公主,544106286825,0.0
tina小公主,544106282196,0.0
tina小公主,544100858313,0.0
tina小公主,544099790786,0.0
tina小公主,544066720474,0.0
tina小公主,544016559367,0.0
ting18318552251,39539028043,3.0089697376142173
ting18318552251,544115759872,2.1163863266413454
ting18318552251,549882564050,1.988431700974351
ting18318552251,537396783238,1.7874175545408426
ting18318552251,537180206236,1.7272727272727273
ting18318552251,544115359956,1.671957671957672
ting18318552251,35753244214,1.6390345805655662
ting18318552251,35798985871,1.5946248600223965
ting18318552251,539677826038,1.5721561969439728
ting18318552251,529338111966,1.5465631929046562
tingzaihuguang,537396783238,1.7874175545408426
tingzaihuguang,544115359956,1.671957671957672
tingzaihuguang,549378588703,1.1190219345559154
tingzaihuguang,42577833473,0.8418981481481485
tingzaihuguang,545939669017,0.44226579520697196
tingzaihuguang,42646163798,0.31093884582256703
tingzaihuguang,546273141690,0.25925925925925963
tingzaihuguang,543812646033,0.20697167755991308
tingzaihuguang,543827067334,0.1881481481481484
tingzaihuguang,551715398940,0.14814814814814836
today依然会嗳,537396783238,2.61295361691901
today依然会嗳,549882564050,2.242914979757085
today依然会嗳,36286235128,1.8373202760957865
today依然会嗳,35877393642,1.4707940371159112
today依然会嗳,528109847799,1.1661724734371137
today依然会嗳,527397362582,1.1641604010025062
today依然会嗳,520310825412,1.114006065618969
today依然会嗳,522566248653,1.0325077399380804
today依然会嗳,545566976422,1.0272556390977443
today依然会嗳,531372212963,1.0184615384615385
top灬累,538585695146,2.1213047910295617
top灬累,550715341924,2.101035103510351
top灬累,527397362582,1.8142385667138143
top灬累,529055709096,1.6723878684463611
top灬累,531379484499,1.6594766619519097
top灬累,537180206236,1.6263552960800667
top灬累,37276995387,1.6237623762376239
top灬累,546826767033,1.6237623762376239
top灬累,545940561990,1.5163796661159863
top灬累,35877393642,1.4870088164885853
ttfy032200,39539028043,4.83795316447054
ttfy032200,546243180299,3.5809820944112856
ttfy032200,537180206236,3.505623242736645
ttfy032200,36353085367,3.438248992621278
ttfy032200,527475911875,3.082272084091368
ttfy032200,544100858313,2.8428666444961754
ttfy032200,547572252871,2.80107778819119
ttfy032200,522609190751,2.791683848797251
ttfy032200,538658337414,2.7783505154639174
ttfy032200,543719829706,2.7783505154639174
ttgloria,39539028043,2.6601262484912156
ttgloria,531846025844,2.255452838364871
ttgloria,549736062191,2.1723809523809523
ttgloria,36286235128,2.152052123412891
ttgloria,541592740476,2.069453174104337
ttgloria,530710879153,2.025409130060293
ttgloria,522171062085,1.9883720930232558
ttgloria,35750823403,1.9883720930232558
ttgloria,35797606083,1.9883720930232558
ttgloria,543670894727,1.9883720930232558
tulin1216,39539028043,2.967165674216707
tulin1216,549378588703,2.5192608831819605
tulin1216,544115759872,2.3491570849766177
tulin1216,549736062191,2.2869977359192313
tulin1216,35753244214,2.2358870967741935
tulin1216,544016559367,2.1581018518518515
tulin1216,35877393642,2.045496923363789
tulin1216,540520509637,1.9483870967741934
tulin1216,537396783238,1.9455194063926942
tulin1216,529055709096,1.9055299539170507
txj6611173,549736062191,2.0057142857142862
txj6611173,549378588703,1.7565880721220528
txj6611173,35753244214,1.4732142857142858
txj6611173,529338111966,1.4686411149825784
txj6611173,35798985871,1.3909774436090228
txj6611173,528705813655,1.2402597402597404
txj6611173,45404080098,1.0273809523809525
txj6611173,521926312352,0.9395604395604396
txj6611173,546104970758,0.9220779220779223
txj6611173,547644315780,0.8047619047619048
tyq秋秋,543616473590,0.7091176470588236
tyq秋秋,550659732532,0.6836104006820121
tyq秋秋,536125595091,0.6765250544662309
tyq秋秋,551053390911,0.6691176470588236
tyq秋秋,546783957758,0.6691176470588236
tyq秋秋,544106282196,0.6691176470588236
tyq秋秋,547790825984,0.6691176470588236
tyq秋秋,40415550893,0.6691176470588236
tyq秋秋,537219457175,0.6691176470588236
tyq秋秋,550367550663,0.6691176470588236
under_bluemoon,545959606207,1.2961904761904763
under_bluemoon,531145857565,1.113805155089559
under_bluemoon,542199076372,1.1095238095238096
under_bluemoon,540662535716,1.0261904761904763
under_bluemoon,540658025950,1.017857142857143
under_bluemoon,43104145123,1.0161904761904763
under_bluemoon,536125595091,0.9835978835978836
under_bluemoon,543661881179,0.9761904761904763
under_bluemoon,550367550663,0.9761904761904763
under_bluemoon,537219457175,0.9761904761904763
veka门窗,537396783238,2.629168396291684
veka门窗,549882564050,2.262188515709642
veka门窗,36353085367,1.634582021461158
veka门窗,540520509637,1.3746835443037975
veka门窗,548998614714,1.366136613661366
veka门窗,549736062191,1.3620454545454548
veka门窗,40400203213,1.3207813428401662
veka门窗,536083448292,1.3038821162267724
veka门窗,539410602755,1.1437451437451436
veka门窗,35877393642,1.1249260962247039
vera_zxs116,39539028043,1.83795316447054
vera_zxs116,35753244214,1.6804078014184398
vera_zxs116,529338111966,1.6758346306867324
vera_zxs116,35877393642,1.4900176280080353
vera_zxs116,35722000205,1.4586726998491704
vera_zxs116,520310825412,1.2926385442514474
vera_zxs116,35722333869,1.207193515704154
vera_zxs116,545974803385,1.2034341172079135
vera_zxs116,530449665002,1.202210126999835
vera_zxs116,546104970758,1.1292714377820763
vera_洋洋,35722000205,1.4586726998491704
vera_洋洋,520310825412,1.2926385442514474
vera_洋洋,527475911875,1.144947209653092
vera_洋洋,528109847799,1.033513903936439
vera_洋洋,521926312352,0.9948717948717947
vera_洋洋,536009750573,0.9334626158155568
vera_洋洋,537318544352,0.8998491704374056
vera_洋洋,549765831606,0.8989966555183946
vera_洋洋,35721027449,0.891025641025641
vera_洋洋,35722423659,0.8845039018952061
vfshopping,39539028043,3.441955590183093
vfshopping,544768785584,2.240307486631016
vfshopping,538585695146,1.9896372163109897
vfshopping,36286235128,1.982438850791826
vfshopping,35877393642,1.879462767766066
vfshopping,520310825412,1.833965844402277
vfshopping,527475911875,1.6862745098039216
vfshopping,529338111966,1.6829268292682926
vfshopping,545957998521,1.6550802139037433
vfshopping,545538490326,1.599101709649377
vickytszmei,36286235128,2.1517333753877006
vickytszmei,527419046969,1.302723116676605
vickytszmei,540662535716,1.0151162790697674
vickytszmei,547389639874,1.0121447028423773
vickytszmei,540658025950,1.0067829457364341
vickytszmei,40415550893,1.0
vickytszmei,538535227251,0.9974491633563313
vickytszmei,536125595091,0.9962962962962962
vickytszmei,547380519834,0.9911111663625018
vickytszmei,537252200486,0.9889258028792911
vicky国红,544115359956,3.671957671957672
vicky国红,537396783238,3.0302682704255166
vicky国红,549736062191,3.005714285714286
vicky国红,549378588703,2.982959388648072
vicky国红,36286235128,2.982438850791826
vicky国红,42577833473,2.8418981481481485
vicky国红,35753244214,2.4732142857142856
vicky国红,545939669017,2.442265795206972
vicky国红,35798985871,2.3909774436090228
vicky国红,42646163798,2.310938845822567
victoriayakovleva,543812646033,1.0403380802687265
victoriayakovleva,532940035080,1.03125
victoriayakovleva,543827067334,1.0233385563224193
victoriayakovleva,528725788435,1.0
victoriayakovleva,537219457175,1.0
victoriayakovleva,529389246092,1.0
victoriayakovleva,543694848992,0.9827425643144161
victoriayakovleva,543694488413,0.9809729769931885
victoriayakovleva,543695068744,0.9809729769931885
victoriayakovleva,543742043514,0.9804723837599026
vinson9888,549736062191,2.105714285714286
vinson9888,538585695146,1.7938767556664656
vinson9888,544768785584,1.743668831168831
vinson9888,546243180299,1.7017141477547078
vinson9888,539677826038,1.4178039702233252
vinson9888,537180206236,1.4058634440461026
vinson9888,548998614714,1.2753201925697155
vinson9888,529055709096,1.2562254259501966
vinson9888,545957998521,1.1916461916461916
vinson9888,545959606207,1.1823853211009174
vip2267759399,35722000205,1.4586726998491704
vip2267759399,520310825412,1.2926385442514474
vip2267759399,527475911875,1.144947209653092
vip2267759399,528109847799,1.033513903936439
vip2267759399,521926312352,0.9948717948717947
vip2267759399,536009750573,0.9334626158155568
vip2267759399,537318544352,0.8998491704374056
vip2267759399,549765831606,0.8989966555183946
vip2267759399,35721027449,0.891025641025641
vip2267759399,35722423659,0.8845039018952061
vip88028807,537396783238,2.629168396291684
vip88028807,39539028043,2.419371801717463
vip88028807,35798985871,1.5946248600223965
vip88028807,539677826038,1.4178039702233252
vip88028807,548998614714,1.366136613661366
vip88028807,531846025844,1.2564424474692744
vip88028807,544768785584,1.240307486631016
vip88028807,35877393642,1.233449752456677
vip88028807,545959606207,1.1797901836033269
vip88028807,539410602755,1.1437451437451436
vip卜娃娃,544115759872,2.19892221180881
vip卜娃娃,36286235128,2.163816002591513
vip卜娃娃,546243180299,1.7799043062200957
